OrderID;CustomerID;ProductID;OrderDateFixed;Quantity;UnitPrice;DiscountsUsedFixed;DiscountPercent;TotalPriceFix;CampaignID
ORD001341;CUST0212;PRD041;28.10.2024;1;116,18;No;;116,18;CMP008
ORD001007;CUST0135;PRD003;22.12.2024;2;54,5;Yes;15;92,65;No Campaign
ORD001699;CUST0246;PRD031;17.10.2024;1;50,82;No;;50,82;No Campaign
ORD000794;CUST0257;PRD038;1.7.2024;1;73,83;Yes;20;59,06;No Campaign
ORD000179;CUST0169;PRD014;18.8.2024;1;19,71;No;;19,71;CMP002
ORD001009;CUST0201;PRD034;10.11.2024;1;97,71;No;;97,71;CMP001
ORD000846;CUST0216;PRD040;4.10.2024;1;62,21;Yes;10;55,99;No Campaign
ORD001554;CUST0006;PRD052;5.1.2024;1;23,84;No;;23,84;No Campaign
ORD001757;CUST0139;PRD051;31.12.2024;1;103,2;No;;103,2;CMP006
ORD001804;CUST0238;PRD032;11.7.2024;2;96,29;Yes;15;163,69;No Campaign
ORD001079;CUST0016;PRD023;20.4.2024;1;26,66;No;;26,66;CMP008
ORD001508;CUST0002;PRD039;23.7.2024;4;98,45;No;;393,8;CMP008
ORD002116;CUST0234;PRD026;3.6.2024;1;140,08;No;;140,08;No Campaign
ORD001227;CUST0242;PRD019;11.10.2024;1;105,93;Yes;20;84,74;No Campaign
ORD000582;CUST0068;PRD023;23.2.2024;2;26,66;No;;53,32;CMP005
ORD000252;CUST0182;PRD043;29.12.2024;2;83,38;No;;166,76;No Campaign
ORD001605;CUST0176;PRD015;24.10.2024;1;111,98;No;;111,98;CMP005
ORD001435;CUST0140;PRD047;19.9.2024;1;38,8;No;;38,8;No Campaign
ORD001380;CUST0054;PRD028;14.10.2024;3;114,4;No;;343,2;No Campaign
ORD000195;CUST0237;PRD002;28.6.2024;1;134,25;No;;134,25;No Campaign
ORD001791;CUST0001;PRD049;18.4.2024;3;80,98;Yes;10;218,65;No Campaign
ORD002267;CUST0052;PRD044;16.12.2024;2;38,28;No;;76,56;CMP008
ORD002255;CUST0044;PRD031;12.5.2024;1;50,82;No;;50,82;CMP001
ORD001721;CUST0203;PRD003;30.11.2024;2;54,5;No;;109;No Campaign
ORD001960;CUST0192;PRD045;28.1.2024;1;12,65;No;;12,65;CMP003
ORD000102;CUST0110;PRD008;28.9.2024;2;34,35;No;;68,7;CMP001
ORD000033;CUST0123;PRD027;1.8.2024;1;89,36;Yes;25;67,02;CMP003
ORD000946;CUST0073;PRD012;21.9.2024;3;67,03;No;;201,09;CMP006
ORD000687;CUST0157;PRD052;26.2.2024;3;23,84;No;;71,52;CMP001
ORD000726;CUST0078;PRD022;21.4.2024;2;36,13;Yes;25;54,2;CMP004
ORD000560;CUST0018;PRD018;9.1.2024;1;84,8;No;;84,8;No Campaign
ORD002049;CUST0181;PRD025;10.4.2024;1;62,88;Yes;15;53,45;No Campaign
ORD001631;CUST0083;PRD010;24.2.2024;3;92,66;Yes;25;208,49;CMP001
ORD001004;CUST0014;PRD018;28.3.2024;1;84,8;No;;84,8;No Campaign
ORD001440;CUST0136;PRD035;2.7.2024;1;105,18;No;;105,18;No Campaign
ORD000605;CUST0147;PRD028;20.7.2024;2;114,4;No;;228,8;CMP001
ORD000309;CUST0006;PRD054;22.12.2024;1;108,05;No;;108,05;CMP001
ORD001685;CUST0016;PRD019;4.7.2024;3;105,93;No;;317,79;No Campaign
ORD002377;CUST0224;PRD048;9.10.2024;2;21,47;No;;42,94;CMP001
ORD001524;CUST0165;PRD041;6.5.2024;1;116,18;Yes;30;81,33;No Campaign
ORD001942;CUST0150;PRD023;10.9.2024;2;26,66;No;;53,32;No Campaign
ORD000766;CUST0128;PRD034;2.7.2024;1;97,71;No;;97,71;CMP003
ORD001691;CUST0012;PRD037;2.2.2024;2;44,58;No;;89,16;No Campaign
ORD000185;CUST0242;PRD017;17.11.2024;1;94,18;No;;94,18;CMP004
ORD000407;CUST0044;PRD028;22.8.2024;2;114,4;Yes;10;205,92;No Campaign
ORD000912;CUST0045;PRD040;29.7.2024;1;62,21;No;;62,21;CMP006
ORD001050;CUST0024;PRD012;8.11.2024;1;67,03;No;;67,03;No Campaign
ORD001232;CUST0152;PRD032;30.1.2024;2;96,29;No;;192,58;CMP007
ORD002124;CUST0058;PRD040;23.3.2024;1;62,21;No;;62,21;CMP002
ORD000859;CUST0203;PRD012;15.10.2024;1;67,03;Yes;15;56,98;CMP003
ORD001527;CUST0160;PRD041;13.2.2024;1;116,18;No;;116,18;No Campaign
ORD001355;CUST0193;PRD053;2.7.2024;1;12,65;No;;12,65;No Campaign
ORD001632;CUST0184;PRD009;30.8.2024;1;82,74;Yes;25;62,06;CMP003
ORD001633;CUST0101;PRD002;26.1.2024;1;134,25;No;;134,25;CMP005
ORD001634;CUST0045;PRD019;4.10.2024;2;105,93;Yes;10;190,67;CMP005
ORD000666;CUST0231;PRD010;12.8.2024;1;92,66;No;;92,66;CMP004
ORD001575;CUST0225;PRD049;3.10.2024;1;80,98;No;;80,98;No Campaign
ORD001418;CUST0234;PRD043;19.8.2024;2;83,38;No;;166,76;No Campaign
ORD001958;CUST0229;PRD017;5.9.2024;1;94,18;Yes;25;70,64;CMP006
ORD000364;CUST0046;PRD044;18.6.2024;2;38,28;No;;76,56;CMP007
ORD000495;CUST0117;PRD037;2.3.2024;1;44,58;No;;44,58;No Campaign
ORD002300;CUST0039;PRD040;14.11.2024;1;62,21;Yes;20;49,77;No Campaign
ORD001393;CUST0161;PRD046;1.9.2024;3;74,72;Yes;30;156,91;CMP004
ORD000416;CUST0100;PRD037;12.8.2024;1;44,58;Yes;10;40,12;CMP006
ORD002246;CUST0112;PRD044;9.4.2024;1;38,28;No;;38,28;CMP007
ORD000062;CUST0113;PRD040;14.8.2024;2;62,21;Yes;25;93,32;CMP006
ORD001825;CUST0070;PRD035;27.3.2024;1;105,18;No;;105,18;CMP006
ORD000009;CUST0027;PRD021;27.7.2024;1;144,21;No;;144,21;No Campaign
ORD002382;CUST0020;PRD049;31.8.2024;1;80,98;Yes;10;72,88;CMP007
ORD000428;CUST0099;PRD036;3.9.2024;4;132,58;No;;530,32;No Campaign
ORD001997;CUST0194;PRD010;3.7.2024;1;92,66;Yes;25;69,5;No Campaign
ORD001870;CUST0079;PRD008;31.10.2024;2;34,35;No;;68,7;CMP005
ORD001394;CUST0223;PRD024;7.6.2024;3;79,13;No;;237,39;CMP005
ORD001308;CUST0026;PRD003;8.5.2024;4;54,5;No;;218;CMP005
ORD002056;CUST0054;PRD036;26.9.2024;1;132,58;Yes;15;112,69;No Campaign
ORD001670;CUST0095;PRD019;6.1.2024;1;105,93;Yes;10;95,34;CMP006
ORD001792;CUST0200;PRD004;15.12.2024;3;110,52;No;;331,56;No Campaign
ORD001784;CUST0012;PRD032;18.5.2024;3;96,29;No;;288,87;No Campaign
ORD000797;CUST0149;PRD002;26.3.2024;3;134,25;Yes;30;281,93;No Campaign
ORD001457;CUST0016;PRD020;4.7.2024;1;44,96;Yes;10;40,46;No Campaign
ORD001877;CUST0165;PRD049;30.7.2024;2;80,98;No;;161,96;CMP005
ORD002313;CUST0220;PRD039;13.9.2024;2;98,45;No;;196,9;No Campaign
ORD000295;CUST0159;PRD010;11.2.2024;1;92,66;No;;92,66;CMP008
ORD001834;CUST0254;PRD008;2.9.2024;2;34,35;No;;68,7;CMP006
ORD000211;CUST0181;PRD013;5.5.2024;1;46,11;No;;46,11;CMP006
ORD001048;CUST0058;PRD032;19.11.2024;1;96,29;Yes;10;86,66;CMP007
ORD002355;CUST0097;PRD022;29.3.2024;1;36,13;Yes;10;32,52;No Campaign
ORD001367;CUST0104;PRD055;30.10.2024;2;146,19;No;;292,38;CMP001
ORD000265;CUST0106;PRD025;12.5.2024;1;62,88;Yes;10;56,59;CMP008
ORD000654;CUST0032;PRD031;14.1.2024;3;50,82;Yes;30;106,72;CMP008
ORD001062;CUST0075;PRD051;13.12.2024;1;103,2;No;;103,2;CMP005
ORD001860;CUST0127;PRD004;3.1.2024;1;110,52;No;;110,52;No Campaign
ORD001234;CUST0086;PRD021;16.10.2024;2;144,21;Yes;15;245,16;CMP001
ORD000488;CUST0081;PRD052;29.7.2024;1;23,84;No;;23,84;No Campaign
ORD000005;CUST0032;PRD027;16.4.2024;1;89,36;No;;89,36;No Campaign
ORD001984;CUST0131;PRD040;13.3.2024;4;62,21;No;;248,84;CMP004
ORD001294;CUST0130;PRD017;29.6.2024;1;94,18;No;;94,18;CMP004
ORD000683;CUST0129;PRD023;13.11.2024;1;26,66;No;;26,66;CMP004
ORD001836;CUST0157;PRD054;4.10.2024;2;108,05;No;;216,1;No Campaign
ORD002055;CUST0117;PRD039;3.12.2024;1;98,45;No;;98,45;CMP006
ORD001025;CUST0233;PRD032;23.4.2024;2;96,29;No;;192,58;CMP008
ORD000015;CUST0216;PRD022;26.11.2024;3;36,13;Yes;30;75,87;No Campaign
ORD002179;CUST0078;PRD055;5.10.2024;1;146,19;Yes;20;116,95;No Campaign
ORD001363;CUST0259;PRD002;18.7.2024;1;134,25;No;;134,25;CMP004
ORD000366;CUST0020;PRD014;13.5.2024;1;19,71;No;;19,71;CMP003
ORD000548;CUST0109;PRD042;3.10.2024;1;77,36;Yes;15;65,76;CMP008
ORD001751;CUST0159;PRD029;10.10.2024;1;124,45;No;;124,45;No Campaign
ORD001428;CUST0204;PRD037;10.10.2024;1;44,58;No;;44,58;CMP007
ORD001476;CUST0249;PRD051;19.6.2024;1;103,2;Yes;15;87,72;CMP008
ORD001667;CUST0092;PRD015;30.8.2024;2;111,98;Yes;10;201,56;CMP005
ORD000520;CUST0182;PRD003;12.12.2024;3;54,5;No;;163,5;No Campaign
ORD000884;CUST0076;PRD024;10.9.2024;1;79,13;Yes;20;63,3;CMP003
ORD002220;CUST0136;PRD032;14.8.2024;2;96,29;No;;192,58;No Campaign
ORD000598;CUST0056;PRD006;20.3.2024;1;25,77;Yes;25;19,33;CMP003
ORD000162;CUST0037;PRD010;13.3.2024;1;92,66;No;;92,66;CMP006
ORD001382;CUST0097;PRD024;6.5.2024;2;79,13;No;;158,26;No Campaign
ORD001562;CUST0047;PRD004;23.1.2024;3;110,52;No;;331,56;No Campaign
ORD000100;CUST0204;PRD002;10.4.2024;2;134,25;Yes;30;187,95;CMP003
ORD000113;CUST0036;PRD038;6.12.2024;1;73,83;Yes;20;59,06;No Campaign
ORD001029;CUST0256;PRD048;24.12.2024;1;21,47;Yes;25;16,1;CMP003
ORD000042;CUST0192;PRD016;5.7.2024;2;77,06;Yes;30;107,88;No Campaign
ORD001076;CUST0107;PRD023;5.3.2024;1;26,66;Yes;15;22,66;CMP001
ORD001387;CUST0205;PRD002;9.12.2024;1;134,25;No;;134,25;CMP001
ORD001775;CUST0209;PRD020;4.10.2024;1;44,96;Yes;15;38,22;CMP007
ORD001994;CUST0238;PRD006;23.10.2024;1;25,77;No;;25,77;No Campaign
ORD000004;CUST0222;PRD023;12.11.2024;1;26,66;No;;26,66;CMP006
ORD002134;CUST0042;PRD014;17.4.2024;1;19,71;Yes;15;16,75;CMP008
ORD000153;CUST0256;PRD016;26.5.2024;2;77,06;No;;154,12;CMP004
ORD001092;CUST0187;PRD035;18.12.2024;1;105,18;No;;105,18;CMP005
ORD002288;CUST0154;PRD024;21.3.2024;1;79,13;Yes;10;71,22;No Campaign
ORD000147;CUST0131;PRD007;19.5.2024;2;116,65;No;;233,3;No Campaign
ORD001115;CUST0066;PRD025;17.11.2024;3;62,88;No;;188,64;CMP005
ORD002380;CUST0252;PRD025;22.8.2024;4;62,88;Yes;20;201,22;No Campaign
ORD001219;CUST0190;PRD038;30.8.2024;1;73,83;No;;73,83;No Campaign
ORD001268;CUST0050;PRD035;19.12.2024;1;105,18;No;;105,18;No Campaign
ORD001610;CUST0166;PRD048;29.8.2024;1;21,47;No;;21,47;No Campaign
ORD002262;CUST0176;PRD003;5.10.2024;1;54,5;Yes;15;46,33;CMP004
ORD001560;CUST0164;PRD017;2.6.2024;3;94,18;No;;282,54;No Campaign
ORD000105;CUST0160;PRD012;14.2.2024;1;67,03;No;;67,03;CMP003
ORD000858;CUST0241;PRD021;27.10.2024;1;144,21;No;;144,21;CMP001
ORD000550;CUST0098;PRD040;21.4.2024;1;62,21;Yes;10;55,99;CMP005
ORD002308;CUST0148;PRD024;20.5.2024;1;79,13;No;;79,13;CMP008
ORD000566;CUST0214;PRD048;9.7.2024;1;21,47;Yes;20;17,18;CMP002
ORD002082;CUST0168;PRD034;28.2.2024;2;97,71;Yes;30;136,79;CMP007
ORD002364;CUST0185;PRD034;1.7.2024;1;97,71;Yes;15;83,05;No Campaign
ORD000644;CUST0005;PRD040;16.10.2024;1;62,21;Yes;10;55,99;CMP005
ORD000649;CUST0135;PRD043;23.1.2024;2;83,38;Yes;10;150,08;No Campaign
ORD000255;CUST0088;PRD031;27.10.2024;1;50,82;No;;50,82;No Campaign
ORD000961;CUST0014;PRD044;13.3.2024;4;38,28;No;;153,12;CMP004
ORD001763;CUST0168;PRD013;28.3.2024;1;46,11;No;;46,11;No Campaign
ORD001823;CUST0223;PRD031;7.12.2024;2;50,82;No;;101,64;CMP006
ORD000868;CUST0071;PRD023;10.10.2024;1;26,66;Yes;25;20;No Campaign
ORD002154;CUST0015;PRD007;23.4.2024;1;116,65;No;;116,65;CMP002
ORD000725;CUST0085;PRD001;15.5.2024;1;88,41;No;;88,41;CMP007
ORD001856;CUST0110;PRD015;16.3.2024;1;111,98;No;;111,98;CMP005
ORD000021;CUST0195;PRD028;4.4.2024;1;114,4;No;;114,4;No Campaign
ORD001422;CUST0125;PRD021;1.1.2024;1;144,21;No;;144,21;No Campaign
ORD000727;CUST0075;PRD017;14.4.2024;1;94,18;No;;94,18;CMP007
ORD000445;CUST0163;PRD048;2.7.2024;1;21,47;Yes;20;17,18;CMP006
ORD001733;CUST0126;PRD033;31.12.2024;3;102,1;No;;306,3;No Campaign
ORD000989;CUST0211;PRD053;23.12.2024;1;12,65;No;;12,65;No Campaign
ORD000397;CUST0054;PRD002;10.12.2024;3;134,25;No;;402,75;No Campaign
ORD002073;CUST0058;PRD042;11.3.2024;2;77,36;Yes;30;108,3;CMP008
ORD002068;CUST0041;PRD042;4.3.2024;2;77,36;No;;154,72;No Campaign
ORD001216;CUST0124;PRD027;17.1.2024;4;89,36;No;;357,44;No Campaign
ORD001523;CUST0215;PRD050;23.11.2024;1;31,99;No;;31,99;CMP005
ORD002381;CUST0087;PRD054;10.2.2024;1;108,05;Yes;15;91,84;CMP004
ORD001551;CUST0209;PRD031;4.1.2024;1;50,82;No;;50,82;CMP008
ORD000534;CUST0234;PRD029;17.4.2024;1;124,45;No;;124,45;CMP007
ORD002385;CUST0146;PRD045;9.12.2024;1;12,65;No;;12,65;CMP006
ORD000849;CUST0085;PRD041;28.6.2024;1;116,18;Yes;25;87,14;CMP008
ORD000050;CUST0144;PRD031;18.5.2024;3;50,82;No;;152,46;CMP002
ORD001277;CUST0157;PRD045;27.10.2024;4;12,65;No;;50,6;CMP002
ORD000047;CUST0072;PRD023;27.9.2024;2;26,66;No;;53,32;CMP005
ORD001938;CUST0186;PRD051;8.6.2024;1;103,2;Yes;20;82,56;No Campaign
ORD000862;CUST0197;PRD003;28.11.2024;2;54,5;No;;109;CMP007
ORD002238;CUST0186;PRD048;26.9.2024;1;21,47;Yes;15;18,25;CMP001
ORD002393;CUST0116;PRD048;24.2.2024;2;21,47;Yes;25;32,21;No Campaign
ORD002112;CUST0059;PRD004;28.8.2024;1;110,52;No;;110,52;CMP006
ORD000403;CUST0224;PRD055;23.11.2024;2;146,19;No;;292,38;CMP001
ORD001114;CUST0002;PRD018;4.5.2024;1;84,8;No;;84,8;No Campaign
ORD000128;CUST0106;PRD008;6.7.2024;1;34,35;No;;34,35;CMP008
ORD000804;CUST0025;PRD007;11.2.2024;4;116,65;No;;466,6;No Campaign
ORD000276;CUST0249;PRD039;1.2.2024;1;98,45;No;;98,45;CMP004
ORD001501;CUST0028;PRD047;19.10.2024;3;38,8;No;;116,4;CMP007
ORD000288;CUST0008;PRD053;28.11.2024;2;12,65;Yes;10;22,77;CMP008
ORD000519;CUST0188;PRD013;17.3.2024;1;46,11;No;;46,11;CMP008
ORD002138;CUST0014;PRD031;23.4.2024;1;50,82;No;;50,82;CMP006
ORD000501;CUST0025;PRD003;26.9.2024;1;54,5;Yes;30;38,15;CMP008
ORD000595;CUST0132;PRD037;17.9.2024;3;44,58;No;;133,74;No Campaign
ORD000694;CUST0247;PRD036;3.9.2024;4;132,58;Yes;25;397,74;CMP005
ORD000796;CUST0227;PRD009;18.12.2024;1;82,74;No;;82,74;CMP001
ORD000316;CUST0012;PRD024;28.9.2024;3;79,13;No;;237,39;No Campaign
ORD002003;CUST0013;PRD021;23.2.2024;1;144,21;No;;144,21;CMP005
ORD001408;CUST0013;PRD034;14.7.2024;1;97,71;No;;97,71;No Campaign
ORD000360;CUST0027;PRD012;30.1.2024;3;67,03;No;;201,09;No Campaign
ORD000348;CUST0078;PRD001;30.10.2024;2;88,41;Yes;20;141,46;CMP002
ORD001291;CUST0085;PRD029;29.12.2024;4;124,45;No;;497,8;CMP006
ORD001724;CUST0188;PRD029;3.4.2024;1;124,45;Yes;10;112,01;No Campaign
ORD001710;CUST0082;PRD036;18.2.2024;1;132,58;No;;132,58;CMP001
ORD001843;CUST0159;PRD053;11.8.2024;1;12,65;No;;12,65;No Campaign
ORD000012;CUST0134;PRD055;27.5.2024;1;146,19;Yes;10;131,57;CMP001
ORD001099;CUST0115;PRD037;4.8.2024;1;44,58;No;;44,58;No Campaign
ORD001217;CUST0175;PRD043;22.9.2024;1;83,38;Yes;15;70,87;No Campaign
ORD000891;CUST0130;PRD041;9.2.2024;1;116,18;No;;116,18;No Campaign
ORD000177;CUST0192;PRD011;27.10.2024;1;141,07;Yes;20;112,86;No Campaign
ORD002130;CUST0034;PRD044;22.2.2024;1;38,28;No;;38,28;CMP001
ORD000071;CUST0197;PRD049;31.12.2024;3;80,98;No;;242,94;CMP008
ORD001107;CUST0182;PRD007;30.5.2024;2;116,65;No;;233,3;CMP005
ORD000175;CUST0036;PRD022;22.5.2024;1;36,13;Yes;15;30,71;CMP008
ORD000679;CUST0065;PRD047;29.6.2024;2;38,8;Yes;30;54,32;No Campaign
ORD002131;CUST0059;PRD055;13.7.2024;1;146,19;No;;146,19;CMP006
ORD000170;CUST0074;PRD007;18.3.2024;2;116,65;Yes;30;163,31;CMP002
ORD000440;CUST0095;PRD014;17.8.2024;4;19,71;No;;78,84;No Campaign
ORD000484;CUST0194;PRD053;14.8.2024;1;12,65;No;;12,65;No Campaign
ORD001681;CUST0043;PRD049;5.3.2024;1;80,98;No;;80,98;CMP005
ORD000274;CUST0155;PRD040;1.11.2024;1;62,21;No;;62,21;No Campaign
ORD002152;CUST0074;PRD049;26.8.2024;1;80,98;No;;80,98;CMP007
ORD001209;CUST0118;PRD014;18.6.2024;3;19,71;Yes;25;44,35;CMP002
ORD002211;CUST0154;PRD040;24.12.2024;1;62,21;Yes;15;52,88;CMP004
ORD000087;CUST0174;PRD052;21.8.2024;1;23,84;No;;23,84;CMP007
ORD001045;CUST0139;PRD007;3.7.2024;1;116,65;No;;116,65;No Campaign
ORD001211;CUST0004;PRD041;17.9.2024;1;116,18;Yes;25;87,14;No Campaign
ORD002248;CUST0084;PRD026;27.2.2024;2;140,08;Yes;25;210,12;No Campaign
ORD001432;CUST0103;PRD015;10.12.2024;3;111,98;Yes;30;235,16;CMP006
ORD001058;CUST0021;PRD052;22.3.2024;1;23,84;No;;23,84;No Campaign
ORD000556;CUST0249;PRD001;23.3.2024;2;88,41;Yes;20;141,46;No Campaign
ORD001203;CUST0148;PRD046;15.12.2024;2;74,72;No;;149,44;CMP007
ORD000905;CUST0188;PRD008;13.4.2024;1;34,35;No;;34,35;CMP005
ORD001200;CUST0020;PRD022;12.4.2024;1;36,13;No;;36,13;CMP008
ORD001980;CUST0100;PRD055;10.8.2024;2;146,19;Yes;15;248,52;CMP004
ORD001162;CUST0157;PRD001;24.12.2024;1;88,41;Yes;20;70,73;CMP001
ORD000559;CUST0045;PRD016;15.7.2024;1;77,06;No;;77,06;CMP007
ORD000770;CUST0236;PRD055;24.10.2024;1;146,19;No;;146,19;No Campaign
ORD001831;CUST0023;PRD032;29.5.2024;1;96,29;Yes;15;81,85;No Campaign
ORD000152;CUST0115;PRD014;5.1.2024;2;19,71;Yes;25;29,57;No Campaign
ORD001405;CUST0076;PRD007;13.4.2024;2;116,65;No;;233,3;No Campaign
ORD000526;CUST0096;PRD018;14.6.2024;1;84,8;No;;84,8;No Campaign
ORD000024;CUST0094;PRD018;8.4.2024;1;84,8;No;;84,8;No Campaign
ORD000625;CUST0233;PRD039;24.11.2024;4;98,45;Yes;30;275,66;CMP001
ORD001900;CUST0137;PRD014;6.5.2024;1;19,71;Yes;30;13,8;No Campaign
ORD001246;CUST0073;PRD035;4.1.2024;2;105,18;No;;210,36;CMP002
ORD000411;CUST0231;PRD045;5.11.2024;1;12,65;No;;12,65;No Campaign
ORD000072;CUST0243;PRD032;4.8.2024;2;96,29;Yes;30;134,81;CMP005
ORD002297;CUST0022;PRD032;8.11.2024;1;96,29;No;;96,29;No Campaign
ORD001302;CUST0073;PRD017;25.8.2024;2;94,18;Yes;30;131,85;CMP006
ORD000289;CUST0197;PRD044;24.12.2024;3;38,28;Yes;30;80,39;CMP006
ORD000913;CUST0218;PRD026;15.5.2024;3;140,08;No;;420,24;CMP005
ORD000467;CUST0182;PRD021;17.8.2024;1;144,21;No;;144,21;CMP006
ORD000840;CUST0095;PRD010;27.12.2024;1;92,66;No;;92,66;CMP002
ORD001516;CUST0093;PRD037;17.10.2024;1;44,58;No;;44,58;CMP003
ORD001327;CUST0238;PRD047;10.2.2024;2;38,8;Yes;20;62,08;CMP008
ORD000417;CUST0252;PRD006;22.11.2024;1;25,77;No;;25,77;CMP003
ORD000037;CUST0220;PRD029;24.7.2024;4;124,45;No;;497,8;No Campaign
ORD001143;CUST0102;PRD021;4.3.2024;3;144,21;No;;432,63;CMP005
ORD000367;CUST0189;PRD043;26.7.2024;1;83,38;No;;83,38;No Campaign
ORD000095;CUST0186;PRD020;1.1.2024;1;44,96;Yes;10;40,46;No Campaign
ORD000431;CUST0054;PRD019;12.9.2024;1;105,93;No;;105,93;No Campaign
ORD001608;CUST0063;PRD012;17.3.2024;2;67,03;No;;134,06;No Campaign
ORD002370;CUST0074;PRD016;5.12.2024;4;77,06;Yes;15;262;No Campaign
ORD001797;CUST0052;PRD017;11.6.2024;2;94,18;No;;188,36;No Campaign
ORD001795;CUST0259;PRD028;7.10.2024;1;114,4;No;;114,4;CMP007
ORD000691;CUST0055;PRD015;8.11.2024;1;111,98;Yes;25;83,99;CMP005
ORD002095;CUST0157;PRD004;18.8.2024;2;110,52;Yes;10;198,94;No Campaign
ORD001991;CUST0159;PRD011;10.9.2024;1;141,07;No;;141,07;No Campaign
ORD001769;CUST0060;PRD045;16.12.2024;2;12,65;No;;25,3;No Campaign
ORD001002;CUST0006;PRD021;3.11.2024;1;144,21;No;;144,21;CMP003
ORD001913;CUST0123;PRD028;26.4.2024;1;114,4;No;;114,4;No Campaign
ORD000067;CUST0161;PRD028;17.1.2024;1;114,4;Yes;15;97,24;CMP001
ORD001983;CUST0095;PRD018;12.9.2024;1;84,8;No;;84,8;CMP006
ORD000655;CUST0055;PRD032;2.8.2024;1;96,29;No;;96,29;CMP007
ORD000422;CUST0137;PRD030;23.7.2024;1;94,16;No;;94,16;No Campaign
ORD001239;CUST0194;PRD036;22.4.2024;3;132,58;Yes;20;318,19;CMP007
ORD001389;CUST0189;PRD053;20.9.2024;2;12,65;No;;25,3;CMP003
ORD000820;CUST0152;PRD009;20.8.2024;1;82,74;No;;82,74;No Campaign
ORD001865;CUST0233;PRD033;12.2.2024;2;102,1;No;;204,2;CMP001
ORD001649;CUST0206;PRD019;26.6.2024;4;105,93;Yes;15;360,16;CMP001
ORD000321;CUST0191;PRD046;11.4.2024;1;74,72;No;;74,72;No Campaign
ORD001088;CUST0035;PRD035;30.10.2024;4;105,18;Yes;10;378,65;No Campaign
ORD001956;CUST0118;PRD031;25.11.2024;1;50,82;No;;50,82;No Campaign
ORD001732;CUST0166;PRD033;27.8.2024;1;102,1;No;;102,1;CMP003
ORD002176;CUST0123;PRD018;24.12.2024;1;84,8;No;;84,8;No Campaign
ORD000896;CUST0176;PRD003;7.12.2024;1;54,5;No;;54,5;CMP008
ORD002352;CUST0109;PRD003;9.6.2024;1;54,5;No;;54,5;CMP008
ORD000932;CUST0193;PRD052;7.4.2024;3;23,84;Yes;25;53,64;CMP002
ORD001140;CUST0131;PRD015;8.6.2024;1;111,98;No;;111,98;CMP003
ORD000802;CUST0121;PRD033;6.12.2024;2;102,1;No;;204,2;No Campaign
ORD000198;CUST0135;PRD044;30.11.2024;4;38,28;Yes;15;130,15;No Campaign
ORD000697;CUST0031;PRD050;29.4.2024;4;31,99;No;;127,96;No Campaign
ORD002252;CUST0179;PRD036;25.2.2024;1;132,58;No;;132,58;No Campaign
ORD000139;CUST0045;PRD042;23.2.2024;1;77,36;No;;77,36;No Campaign
ORD002172;CUST0163;PRD002;9.3.2024;2;134,25;No;;268,5;CMP007
ORD000124;CUST0114;PRD032;14.10.2024;1;96,29;No;;96,29;CMP007
ORD001660;CUST0260;PRD001;15.6.2024;1;88,41;No;;88,41;CMP003
ORD001290;CUST0215;PRD001;15.3.2024;1;88,41;No;;88,41;No Campaign
ORD000731;CUST0212;PRD038;6.4.2024;1;73,83;No;;73,83;CMP003
ORD000653;CUST0106;PRD031;21.6.2024;1;50,82;No;;50,82;CMP002
ORD000374;CUST0187;PRD033;15.3.2024;3;102,1;Yes;15;260,36;No Campaign
ORD001702;CUST0026;PRD041;21.11.2024;1;116,18;No;;116,18;CMP005
ORD001299;CUST0127;PRD023;8.2.2024;1;26,66;No;;26,66;CMP007
ORD001579;CUST0122;PRD023;18.2.2024;2;26,66;Yes;10;47,99;CMP002
ORD000920;CUST0027;PRD032;8.2.2024;1;96,29;No;;96,29;CMP001
ORD002109;CUST0009;PRD027;10.6.2024;4;89,36;Yes;15;303,82;CMP008
ORD001682;CUST0162;PRD051;24.12.2024;1;103,2;Yes;10;92,88;No Campaign
ORD001826;CUST0092;PRD016;4.5.2024;1;77,06;Yes;15;65,5;No Campaign
ORD001752;CUST0089;PRD009;25.5.2024;2;82,74;No;;165,48;CMP002
ORD001479;CUST0245;PRD018;19.5.2024;3;84,8;Yes;25;190,8;CMP003
ORD000049;CUST0168;PRD021;17.2.2024;2;144,21;No;;288,42;CMP008
ORD001852;CUST0038;PRD003;9.7.2024;1;54,5;No;;54,5;CMP003
ORD002081;CUST0179;PRD006;5.3.2024;1;25,77;Yes;30;18,04;CMP005
ORD000601;CUST0108;PRD004;27.12.2024;2;110,52;No;;221,04;No Campaign
ORD000790;CUST0079;PRD034;1.12.2024;3;97,71;No;;293,13;No Campaign
ORD001601;CUST0236;PRD026;18.3.2024;2;140,08;Yes;15;238,14;No Campaign
ORD000141;CUST0217;PRD025;25.3.2024;1;62,88;No;;62,88;CMP002
ORD001675;CUST0150;PRD009;6.8.2024;1;82,74;No;;82,74;CMP006
ORD001585;CUST0081;PRD040;21.12.2024;1;62,21;Yes;25;46,66;No Campaign
ORD000043;CUST0143;PRD014;28.5.2024;1;19,71;Yes;30;13,8;CMP001
ORD000174;CUST0206;PRD044;16.6.2024;4;38,28;Yes;10;137,81;CMP003
ORD001132;CUST0014;PRD028;26.4.2024;2;114,4;No;;228,8;CMP006
ORD000253;CUST0232;PRD042;27.11.2024;1;77,36;No;;77,36;No Campaign
